pix,year,brk,brkdate25,brkdate,brkdate95,magnitude,no_brk,fire_year,harv_year,insc_year,hansen_year,canlad_year,for_age,for_con,for_pro,elev,cmd,cmd_lag1,cmd_lag2,cmd_lag3,cmi,cmi_lag1,cmi_lag2,cmi_lag3,cmi_sm,cmi_sm_lag1,cmi_sm_lag2,cmi_sm_lag3,cmi_wt,cmi_wt_lag1,cmi_wt_lag2,cmi_wt_lag3,dd1040,dd1040_lag1,dd1040_lag2,dd1040_lag3,dd18,dd18_lag1,dd18_lag2,dd18_lag3,dd18_sm,dd18_sm_lag1,dd18_sm_lag2,dd18_sm_lag3,dd5,dd5_lag1,dd5_lag2,dd5_lag3,dd5_wt,dd5_wt_lag1,dd5_wt_lag2,dd5_wt_lag3,dd_0,dd_0_lag1,dd_0_lag2,dd_0_lag3,dd_0_wt,dd_0_wt_lag1,dd_0_wt_lag2,dd_0_wt_lag3,dd_18,dd_18_lag1,dd_18_lag2,dd_18_lag3,dd_18_sm,dd_18_sm_lag1,dd_18_sm_lag2,dd_18_sm_lag3,eref,eref_lag1,eref_lag2,eref_lag3,ffp,ffp_lag1,ffp_lag2,ffp_lag3,map,map_lag1,map_lag2,map_lag3,mat,mat_lag1,mat_lag2,mat_lag3,msp,msp_lag1,msp_lag2,msp_lag3,nffd,nffd_lag1,nffd_lag2,nffd_lag3,nffd_wt,nffd_wt_lag1,nffd_wt_lag2,nffd_wt_lag3,pas,pas_lag1,pas_lag2,pas_lag3,pas_sm,pas_sm_lag1,pas_sm_lag2,pas_sm_lag3,pas_wt,pas_wt_lag1,pas_wt_lag2,pas_wt_lag3,ppt_sm,ppt_sm_lag1,ppt_sm_lag2,ppt_sm_lag3,ppt_wt,ppt_wt_lag1,ppt_wt_lag2,ppt_wt_lag3,rh,rh_lag1,rh_lag2,rh_lag3,rh_sm,rh_sm_lag1,rh_sm_lag2,rh_sm_lag3,rh_wt,rh_wt_lag1,rh_wt_lag2,rh_wt_lag3,rad_sm,rad_sm_lag1,rad_sm_lag2,rad_sm_lag3,rad_wt,rad_wt_lag1,rad_wt_lag2,rad_wt_lag3,td,td_lag1,td_lag2,td_lag3,tave_sm,tave_sm_lag1,tave_sm_lag2,tave_sm_lag3,tave_wt,tave_wt_lag1,tave_wt_lag2,tave_wt_lag3,bffp,bffp_lag1,bffp_lag2,bffp_lag3,effp,effp_lag1,effp_lag2,effp_lag3
292508,2014,0,2013.522,2013.565,2013.87,1796.356,,,,,,,108.686,6.693,0,526.847,22.732,92.931,193.072,127.366,81.964,80.044,48.594,58.442,12.152,-0.495,-3.659,-4.685,21.123,30.776,22.509,20.489,758.608,812.597,947.575,930.834,77.958,101.222,147.612,152.457,61.036,84.923,129.58,125.602,1603.259,1667.599,1837.165,1835.165,3.0,6.0,7.497,5.0,1468.927,1279.892,818.075,1107.929,1172.305,821.941,644.142,958.594,5509.933,5259.906,4582.954,4914.964,213.901,191.919,129.591,153.262,611.46,636.624,714.99,665.591,130.485,122.497,130.501,129.135,1272.924,1289.715,1034.288,1099.748,2.999,3.75,5.75,4.85,589.453,478.463,470.488,449.463,166.497,160.135,164.99,163.99,0.0,0.0,1.0,0.0,414.816,422.829,215.875,350.5,1.0,0.0,0.0,0.0,226.441,283.785,184.43,200.931,384.144,273.511,278.511,253.951,228.441,305.898,220.419,205.99,62.0,62.0,62.503,63.0,65.0,63.996,61.503,62.984,56.503,58.468,63.0,60.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,30.8,30.249,28.45,33.103,16.351,16.84,17.967,17.667,-12.95,-8.946,-6.714,-10.487,140.0,143.0,138.0,142.144,270.501,265.497,269.0,271.856
488118,2006,0,2005.609,2005.652,2006.174,746.83,,,,,,,74.854,24.642,0,353.845,174.573,253.695,139.0,156.294,49.56,26.224,41.338,50.971,-4.123,-11.0,-1.632,-6.902,23.834,18.79,20.674,17.669,950.296,1107.296,823.093,926.093,159.28,243.28,101.477,150.123,139.695,211.28,69.585,123.695,1860.576,2020.57,1731.431,1791.985,8.0,6.0,8.585,7.0,739.43,1120.244,1183.136,1249.447,718.015,908.233,922.727,1033.424,4470.665,4808.456,5037.272,5132.159,129.72,67.415,219.72,135.305,687.695,728.695,662.695,670.0,127.0,139.0,122.0,124.0,1025.313,848.706,913.102,1008.549,6.089,5.4,4.389,4.2,467.313,364.0,412.009,472.305,158.0,153.0,157.0,154.0,1.594,0.0,0.0,0.0,271.4,267.305,224.72,257.72,0.0,0.0,0.0,0.0,220.54,213.994,153.313,140.0,261.108,232.0,247.116,228.116,256.0,220.0,169.0,145.0,62.454,58.0,60.0,59.0,63.0,61.0,64.0,63.0,58.0,51.6,55.0,50.803,20.9,14.7,18.9,16.6,7.6,12.9,14.431,14.4,29.9,32.7,34.299,33.2,18.1,19.5,16.37,17.87,-7.73,-9.871,-9.9,-11.33,139.0,134.305,148.0,144.0,266.0,274.0,270.0,268.0
380111,2011,0,2010.565,2010.609,2011.043,1341.485,,,,,,,101.937,25.092,0,479.926,143.365,171.336,81.728,46.258,47.973,45.641,61.314,72.494,-4.803,6.655,4.055,6.878,17.799,15.957,24.372,31.453,932.311,916.165,664.879,762.694,149.967,138.484,59.922,87.047,122.51,117.076,45.26,74.707,1840.253,1837.766,1493.213,1574.163,6.0,5.0,5.0,4.0,1078.457,948.957,1211.882,1219.404,949.59,839.703,1025.693,866.547,4875.007,4689.573,5299.335,5271.009,154.179,163.179,263.607,190.004,673.707,720.736,633.707,638.707,129.34,125.096,111.34,118.146,1000.934,987.012,1070.857,1199.004,4.941,5.441,3.541,3.717,424.318,590.439,461.75,537.439,164.146,156.146,142.824,131.34,0.0,1.0,0.0,1.0,303.15,227.227,381.781,423.334,0.0,0.0,1.0,0.0,168.176,196.514,271.514,261.896,255.514,347.896,294.896,341.262,172.66,204.826,275.563,279.602,62.0,63.0,60.0,59.0,62.0,65.0,64.0,64.0,59.0,60.0,50.0,55.0,-9999.0,15.469,12.79,3.19,-9999.0,10.89,12.39,12.085,32.803,29.6,31.531,28.9,17.641,17.485,15.633,16.741,-10.459,-9.159,-11.318,-9.567,142.0,142.322,150.699,143.854,272.0,267.146,262.029,262.0
60543,2009,0,2008.87,2008.913,2010.043,488.83,,,,,,,76.201,61.886,0,257.447,151.869,92.26,177.977,162.231,39.084,46.833,27.402,44.953,-1.128,3.129,0.145,-2.226,19.322,22.039,15.283,21.001,788.457,873.457,953.356,951.457,91.87,126.606,133.139,163.611,72.712,109.713,104.188,142.606,1651.646,1727.597,1882.357,1847.362,4.0,3.0,7.0,5.0,1253.25,1267.014,1301.514,922.985,1102.12,902.468,878.154,864.154,5195.048,5182.921,5059.971,4702.917,193.389,142.394,141.394,130.865,664.898,671.164,705.898,699.898,114.971,120.005,132.005,124.0,887.023,986.394,852.287,991.443,3.9,4.027,4.389,5.427,401.102,496.288,422.106,495.102,142.894,135.005,167.971,156.0,0.0,1.0,0.0,1.0,286.865,323.71,176.288,257.288,0.0,0.0,0.0,0.0,209.995,203.029,100.264,201.0,263.025,324.102,319.759,295.995,212.0,213.681,122.0,219.0,58.0,57.0,57.0,60.0,63.0,62.0,58.0,60.0,48.0,52.0,54.0,54.0,10.4,2.2,21.616,22.6,9.9,9.119,9.199,5.619,33.3,30.3,32.0,32.0,16.697,17.627,17.597,18.1,-12.2,-10.1,-9.6,-9.503,149.0,143.0,141.0,141.0,264.0,263.0,273.0,265.0
60544,2009,0,2008.826,2008.913,2010.957,370.647,,,,,,,74.402,66.103,0,251.166,152.646,93.0,179.165,163.403,38.842,46.559,27.171,44.696,-1.221,3.023,0.047,-2.319,19.308,22.01,15.27,20.972,792.625,877.423,958.27,955.625,92.967,127.847,134.811,165.612,73.847,110.967,105.847,143.929,1657.554,1733.517,1887.752,1853.435,4.0,3.0,7.0,5.0,1249.577,1263.177,1297.577,919.379,1099.543,900.543,875.988,861.988,5185.742,5173.624,5050.943,4693.142,191.388,141.071,140.033,129.835,665.646,672.165,706.646,700.646,115.0,120.683,132.646,124.0,885.835,985.034,851.034,990.189,3.92,4.096,4.4,5.496,400.354,495.354,421.799,494.354,143.0,135.646,168.201,156.0,0.0,1.0,0.0,1.0,285.835,322.799,175.153,256.116,0.0,0.0,0.0,0.0,209.354,203.0,100.0,200.799,262.354,323.354,319.037,295.354,211.799,213.0,122.0,218.799,58.0,57.0,57.0,60.0,63.0,62.0,58.0,60.0,48.0,52.0,54.0,54.0,10.4,2.2,21.6,22.6,9.868,9.08,9.123,5.568,33.3,30.3,32.0,32.0,16.7,17.696,17.6,18.12,-12.135,-10.08,-9.58,-9.5,149.0,143.0,141.0,141.0,264.0,263.201,273.201,265.0
83240,2009,0,2008.348,2008.913,2008.957,891.546,,,,,,,75.629,59.983,0,269.942,145.289,100.725,175.165,154.937,38.482,44.952,26.996,45.023,-1.0,2.03,0.127,-2.09,19.14,21.326,15.172,20.147,810.008,896.77,974.349,976.481,98.937,135.033,140.395,172.901,79.053,117.805,111.028,151.15,1682.041,1759.812,1906.284,1879.92,4.0,3.0,7.59,5.0,1221.455,1231.114,1267.114,884.982,1080.035,880.132,850.918,835.509,5129.291,5110.975,5002.536,4629.765,182.099,132.718,133.195,120.947,664.342,671.463,705.342,698.463,117.121,123.121,134.59,126.868,883.063,971.063,849.947,994.088,4.112,4.247,4.547,5.659,405.405,485.658,424.658,510.43,145.868,137.989,170.097,157.0,0.0,1.0,0.0,1.0,273.669,324.43,165.947,241.947,0.0,0.0,0.0,0.0,202.771,202.771,93.288,192.526,264.526,313.658,319.658,297.526,205.132,213.771,117.0,211.879,59.0,58.0,57.59,61.0,63.0,63.0,59.0,60.0,50.0,54.0,56.0,56.868,10.1,2.3,21.3,21.3,10.1,9.3,9.7,6.2,33.4,30.0,31.687,31.547,16.887,17.823,17.747,18.299,-11.877,-9.788,-9.253,-9.141,147.0,141.0,139.132,139.0,264.121,264.0,274.0,266.0
113991,2009,0,2008.783,2008.87,2010.913,350.662,,,,,2009,,102.58,67.443,0,270.099,148.842,93.117,184.414,163.525,39.926,47.514,26.83,44.44,-1.087,2.708,-0.054,-2.256,19.548,22.386,15.356,20.921,783.494,869.679,953.291,949.735,89.812,125.053,132.696,162.696,71.169,108.515,104.14,142.053,1647.875,1724.19,1883.103,1847.103,4.0,3.328,7.643,5.0,1233.762,1246.311,1281.311,902.954,1084.22,889.635,862.22,850.133,5172.736,5161.533,5035.736,4677.32,196.601,143.92,141.842,131.503,665.7,671.7,707.112,700.884,114.913,120.643,132.496,124.057,895.86,993.398,848.416,987.755,3.964,4.106,4.426,5.506,403.097,492.116,416.36,493.717,143.643,135.496,167.884,156.144,0.0,1.0,0.0,1.0,285.706,329.311,172.188,255.188,0.0,0.0,0.0,0.0,209.759,206.213,98.029,200.504,263.3,320.029,318.097,295.504,212.357,217.357,121.357,219.759,58.0,57.0,57.0,60.0,62.0,62.0,58.0,60.0,48.913,53.0,54.913,55.0,10.1,2.109,21.1,21.6,9.86,9.062,9.1,5.76,33.062,30.091,31.791,31.764,16.647,17.606,17.564,18.106,-11.936,-9.909,-9.409,-9.336,148.856,142.856,141.087,140.856,263.643,263.144,273.583,264.913
114032,2009,0,2008.522,2008.565,2009.696,728.324,,,,,,,95.185,49.904,0,259.478,148.015,101.467,185.416,163.464,38.731,45.43,25.862,43.692,-1.367,1.929,-0.274,-2.417,19.373,21.807,15.139,20.346,802.283,887.514,970.451,969.397,95.685,131.423,138.931,170.451,76.147,114.357,109.501,148.951,1672.965,1748.562,1904.769,1873.214,4.0,3.653,8.0,5.0,1215.625,1227.052,1261.532,881.98,1072.562,878.311,847.33,835.119,5128.622,5117.349,4996.419,4630.629,187.097,136.662,135.173,124.075,667.14,673.409,708.494,701.494,116.566,121.922,133.738,125.652,887.044,976.477,841.506,982.853,4.119,4.257,4.557,5.659,401.993,484.216,416.993,499.071,145.652,137.191,169.566,157.0,0.0,1.0,0.0,1.0,276.506,324.86,163.853,244.477,0.0,0.0,0.0,0.0,205.406,203.348,93.262,194.406,261.993,313.598,317.262,295.262,208.0,214.914,118.0,214.406,59.0,57.0,57.0,61.0,63.0,62.0,58.0,60.0,49.0,54.0,55.0,56.0,10.1,2.2,21.1,21.4,10.0,9.124,9.4,5.9,33.1,30.0,31.7,31.6,16.774,17.757,17.719,18.257,-11.808,-9.743,-9.235,-9.135,147.914,141.914,140.0,139.914,264.0,264.0,274.0,265.566
114981,2009,0,2008.739,2008.957,2009.0,1755.698,,,,,,,65.322,64.84,0,270.449,152.211,88.222,186.353,167.802,40.366,48.76,27.072,44.54,-0.991,3.199,-0.079,-2.352,19.688,22.961,15.584,21.496,772.589,859.806,944.108,937.856,86.424,120.878,129.185,157.782,67.656,104.828,100.828,137.029,1633.058,1710.774,1873.058,1831.961,4.0,3.0,7.206,5.0,1239.189,1253.331,1287.866,911.921,1086.487,892.815,867.33,855.799,5192.542,5179.93,5050.601,4699.945,202.799,148.122,145.122,136.172,666.029,671.828,707.828,701.828,114.0,120.0,131.606,123.0,900.001,1004.799,851.001,988.172,3.9,4.022,4.4,5.422,402.794,497.627,414.778,486.794,142.252,134.0,167.0,156.0,0.0,1.0,0.0,1.0,291.971,330.42,177.021,263.172,0.0,0.0,0.0,0.0,213.627,208.394,102.0,206.0,264.627,324.934,318.0,294.794,216.0,220.0,125.0,225.394,58.0,57.0,56.0,60.0,62.0,62.0,58.0,59.778,48.0,52.394,54.0,54.0,10.2,2.2,21.11,21.8,9.972,9.274,9.1,5.872,32.9,30.034,31.8,31.8,16.522,17.521,17.5,18.0,-11.995,-9.963,-9.478,-9.4,149.0,143.0,142.0,141.0,263.222,263.0,273.0,264.606
115021,2009,0,2009.261,2009.348,2010.826,471.871,,,,,2009,2009,94.42,52.564,0,310.311,143.86,86.551,176.443,155.988,41.409,49.059,28.257,46.122,-0.556,3.237,0.545,-1.682,19.795,22.642,15.504,21.224,755.401,841.401,920.053,919.584,82.218,114.078,121.898,151.078,64.425,98.898,94.898,131.078,1606.484,1682.378,1842.482,1806.482,4.0,3.0,7.0,5.0,1255.631,1271.948,1308.924,925.691,1099.056,904.625,877.354,863.357,5239.723,5225.147,5099.141,4738.619,210.237,154.922,152.714,141.102,660.866,667.037,702.74,695.866,113.008,118.68,130.18,122.677,905.102,1002.223,856.572,997.925,3.768,3.901,4.218,5.318,407.14,496.14,420.643,498.965,141.352,133.18,164.357,156.0,0.0,1.0,0.0,1.0,294.395,336.454,180.78,263.395,0.0,0.0,0.0,0.0,212.32,209.251,101.14,204.14,266.648,323.14,321.648,298.648,214.648,219.82,122.82,222.648,58.0,57.0,57.0,60.0,62.0,62.0,58.0,60.0,48.0,53.0,54.0,55.0,10.1,2.2,21.1,21.6,9.9,9.1,9.2,5.8,33.0,30.0,31.7,31.668,16.418,17.401,17.368,17.869,-12.132,-10.088,-9.582,-9.499,149.992,143.992,142.0,141.323,263.0,262.349,272.18,264.0
326705,2011,0,2011.217,2011.348,2013.13,420.879,,,,,,,74.376,28.204,0,402.595,154.094,190.78,99.928,64.055,43.105,39.841,53.226,62.686,-5.238,4.137,2.584,5.449,16.586,15.31,22.319,27.777,956.919,939.161,689.225,784.262,157.686,146.148,65.055,93.055,128.99,123.631,49.148,79.936,1872.401,1870.495,1528.005,1607.309,5.148,5.0,5.0,4.0,1066.681,924.644,1203.745,1209.495,939.423,825.369,1028.906,863.166,4833.131,4628.131,5252.5,5224.852,145.22,156.517,250.517,180.916,681.631,730.391,643.148,648.391,131.0,125.0,112.0,118.428,961.644,939.681,1000.423,1112.05,5.1,5.605,3.7,3.815,415.609,561.22,440.515,515.22,165.936,157.0,143.186,132.936,0.0,1.0,0.0,1.0,281.423,207.22,337.136,384.072,0.0,0.0,0.0,0.0,158.945,181.609,243.609,238.609,255.609,327.852,284.305,330.609,163.369,190.369,247.314,254.22,62.0,62.0,59.0,58.0,61.0,64.0,63.369,64.0,59.0,60.0,50.0,55.0,-9999.0,15.0,12.237,2.8,-9999.0,9.385,11.2,10.737,32.9,29.6,31.8,28.8,17.8,17.6,15.8,16.9,-10.337,-8.985,-11.361,-9.537,142.0,142.0,150.0,143.945,272.0,268.0,262.0,262.0
119127,2009,0,2009.13,2009.217,2010.565,423.608,,,,,,2009,91.505,65.72,0,254.038,150.228,95.022,190.045,167.851,39.288,46.895,26.078,43.514,-1.358,2.428,-0.397,-2.556,19.458,22.34,15.309,20.809,795.115,881.308,967.255,962.235,93.126,129.087,137.146,168.042,73.932,112.146,108.037,146.087,1665.06,1741.365,1901.521,1864.987,4.0,4.0,8.0,5.0,1220.907,1232.735,1267.273,890.677,1074.855,881.968,853.003,841.853,5141.852,5129.921,5003.892,4646.892,191.913,139.87,136.948,127.919,667.927,673.912,709.126,702.941,115.927,121.199,133.199,125.0,892.254,989.962,843.944,981.267,4.091,4.197,4.505,5.6,400.831,489.101,412.895,489.855,144.97,136.199,169.199,157.0,0.0,1.0,0.0,1.0,281.962,326.874,167.962,251.405,0.0,0.0,0.0,0.0,208.95,205.015,96.088,199.088,261.382,317.895,315.831,293.382,211.088,216.799,121.0,219.073,58.0,57.0,57.0,60.0,62.0,62.0,58.0,60.0,49.0,53.0,55.0,55.0,10.0,2.0,20.982,21.44,9.585,8.8,8.806,5.482,33.0,30.1,31.8,31.797,16.701,17.7,17.693,18.193,-11.809,-9.803,-9.3,-9.207,148.0,142.03,140.801,140.073,264.0,263.97,274.0,265.0
119128,2009,0,2009.087,2009.174,2010.217,376.779,,,,,2009,,94.162,65.704,0,248.152,151.017,96.257,190.22,168.405,39.077,46.645,25.871,43.288,-1.421,2.342,-0.468,-2.626,19.426,22.293,15.286,20.754,799.557,885.609,972.517,966.816,94.226,130.935,139.162,170.135,74.963,113.927,109.425,147.935,1671.296,1747.727,1909.962,1871.284,4.0,4.0,8.0,5.0,1217.455,1228.413,1263.413,886.666,1072.637,879.882,850.661,839.614,5131.436,5120.171,4994.151,4637.151,189.838,138.073,135.536,126.787,668.261,674.238,709.952,703.495,116.215,121.737,133.737,125.008,891.006,988.56,842.81,980.065,4.098,4.221,4.574,5.626,400.048,488.806,412.732,489.048,145.238,136.745,169.972,157.0,0.0,1.0,0.0,1.0,280.787,325.79,166.787,250.053,0.0,0.0,0.0,0.0,208.263,204.746,95.762,198.746,261.028,317.74,315.048,293.028,210.785,216.216,120.765,218.762,58.008,57.0,57.0,60.258,62.0,62.0,58.0,60.0,49.0,53.235,55.0,55.0,10.0,2.0,20.999,21.474,9.599,8.801,8.806,5.474,33.025,30.1,31.8,31.798,16.727,17.723,17.721,18.221,-11.801,-9.779,-9.277,-9.179,148.0,142.02,140.263,140.02,264.0,263.98,274.0,265.235
119133,2009,0,2009.13,2009.217,2010.13,292.028,,,,,2009,2009,68.333,59.258,0,244.468,150.978,97.191,189.718,167.678,39.047,46.495,25.845,43.355,-1.364,2.345,-0.378,-2.546,19.39,22.197,15.229,20.666,802.304,888.526,975.221,970.206,95.198,132.152,140.175,171.168,75.206,114.93,110.198,149.175,1675.381,1751.388,1914.358,1875.388,4.0,4.0,8.0,5.0,1215.472,1226.749,1261.48,884.526,1071.612,879.146,849.612,838.604,5125.597,5114.589,4989.345,4631.566,188.152,136.848,134.144,125.343,668.984,674.984,710.214,703.984,116.198,121.993,133.993,124.999,891.076,987.818,843.315,981.07,4.1,4.222,4.599,5.668,401.766,489.253,414.253,491.796,145.985,136.999,169.992,156.993,0.0,1.0,0.0,1.0,279.336,324.84,165.794,248.794,0.0,0.0,0.0,0.0,207.802,204.008,95.008,197.786,262.015,318.008,316.789,294.252,210.015,215.779,120.007,218.001,58.229,57.0,57.0,60.993,62.0,62.0,58.0,60.0,49.0,53.206,55.0,55.007,10.099,2.1,21.025,21.5,9.701,8.901,8.978,5.6,33.0,30.099,31.8,31.799,16.799,17.722,17.7,18.22,-11.801,-9.78,-9.278,-9.2,148.007,142.007,140.007,140.007,264.0,263.992,274.0,265.206
119135,2009,0,2009.13,2009.217,2010.261,356.196,,,,,2009,2009,77.053,57.871,0,250.839,150.097,95.652,187.235,166.883,39.314,46.74,26.112,43.703,-1.242,2.446,-0.238,-2.418,19.43,22.213,15.246,20.701,797.969,884.039,970.105,965.583,93.794,130.26,138.578,169.236,74.596,113.59,108.603,147.578,1668.784,1744.784,1906.666,1868.773,4.0,4.0,8.0,5.0,1219.061,1230.985,1265.625,888.085,1074.24,881.441,852.197,840.779,5136.31,5124.945,4999.886,4640.971,190.175,138.421,136.179,126.443,668.0,674.123,709.631,703.0,115.988,121.644,133.644,124.988,893.279,989.333,844.951,983.41,4.097,4.199,4.524,5.599,402.9,490.373,415.887,493.896,145.187,136.974,169.627,156.988,0.0,1.0,0.0,1.0,280.443,326.316,166.84,249.447,0.0,0.0,0.0,0.0,208.026,204.373,95.373,198.05,263.021,318.887,317.886,295.053,210.371,216.026,120.012,218.036,58.0,57.0,57.0,60.644,62.0,62.0,58.0,60.0,49.0,53.0,55.0,55.0,10.1,2.16,21.1,21.505,9.8,9.0,9.013,5.695,33.0,30.099,31.799,31.797,16.763,17.699,17.697,18.199,-11.804,-9.801,-9.301,-9.201,148.011,142.011,140.038,140.011,264.0,263.988,273.989,265.0
366978,2007,0,2006.609,2006.652,2007.0,1866.259,,,,,,,75.52,48.353,0,302.055,204.658,169.658,271.297,169.556,25.769,44.82,19.801,32.331,-1.451,-4.106,-13.325,-4.253,17.198,20.755,15.887,18.668,988.581,986.874,1155.738,862.712,144.509,178.181,271.509,116.55,114.816,157.448,235.448,82.816,1929.687,1905.687,2080.687,1779.186,11.0,7.0,6.0,8.0,1142.63,753.086,1135.468,1202.386,751.078,731.86,940.86,940.495,4840.282,4454.282,4788.835,5025.406,129.308,118.184,58.368,200.526,705.816,698.474,738.481,675.658,137.0,128.79,141.79,122.0,840.049,993.226,802.519,840.561,5.0,6.182,5.5,4.463,393.342,495.342,351.342,392.342,171.918,158.632,157.0,157.0,1.0,1.0,0.0,0.0,150.342,235.676,231.526,206.526,0.0,0.0,0.0,0.0,86.368,194.184,180.342,148.102,300.0,272.176,221.0,232.342,125.0,224.184,184.707,160.974,58.707,62.0,58.0,60.0,60.0,62.0,60.0,63.0,58.0,58.0,52.0,55.335,22.734,20.303,14.721,17.7,10.622,7.414,12.471,13.903,30.5,30.3,33.723,35.0,17.8,18.4,19.9,16.7,-8.037,-7.9,-10.3,-10.1,139.0,138.0,133.0,148.0,275.816,267.0,275.0,270.0
4755,2009,0,2008.522,2008.565,2008.87,1713.221,,,,,,,90.809,33.305,0,416.107,136.969,18.988,142.479,143.696,49.721,65.612,40.926,54.573,2.311,10.54,4.24,-1.392,20.427,26.695,18.253,25.848,694.38,778.243,862.272,845.259,66.558,93.531,103.679,123.066,50.939,81.078,80.526,106.531,1516.82,1588.38,1766.908,1702.998,3.0,3.0,7.0,4.0,1282.481,1287.745,1320.76,956.716,1102.21,901.396,887.218,874.399,5365.789,5331.438,5179.438,4865.456,242.396,180.309,174.51,167.325,631.902,635.121,672.597,670.562,112.005,117.005,130.03,120.0,954.528,1131.464,948.938,1054.325,3.4,3.557,3.957,4.893,417.055,571.836,452.981,466.872,134.0,130.0,165.57,154.164,0.0,1.0,0.0,1.0,347.364,350.515,239.364,323.53,0.0,0.0,0.0,0.0,241.43,226.836,134.012,239.047,279.97,379.09,344.0,287.43,243.97,240.012,160.0,259.97,60.0,59.0,59.0,62.0,64.0,64.0,60.0,61.0,50.087,56.0,57.0,57.087,11.9,3.9,22.8,24.5,10.9,10.3,9.888,7.2,32.403,29.7,31.6,31.5,15.903,16.903,16.993,17.316,-12.2,-10.084,-9.7,-9.609,151.0,145.0,143.0,143.0,263.0,262.0,273.0,263.0
458485,2006,0,2005.565,2005.609,2006.478,732.19,,,,,,,91.335,36.385,0,380.679,173.313,254.948,131.191,143.644,48.179,23.927,38.635,47.963,-4.784,-11.884,-2.676,-5.425,21.677,16.653,19.738,16.479,973.614,1141.665,850.907,960.665,173.726,266.304,112.701,166.252,153.726,231.057,79.674,138.519,1884.627,2055.159,1761.198,1826.075,7.0,6.0,8.0,6.0,744.36,1126.087,1191.151,1267.477,722.89,924.631,931.086,1043.352,4463.815,4804.323,5029.707,5132.693,121.812,60.605,204.83,122.812,687.079,727.701,664.643,672.079,129.292,141.292,122.843,125.526,1014.713,830.031,891.809,985.947,6.125,5.45,4.406,4.25,493.773,359.896,413.053,486.722,158.331,155.135,157.248,153.734,1.0,0.0,0.0,0.0,246.844,245.831,217.195,223.59,0.0,0.0,0.0,0.0,201.383,193.117,153.383,113.474,258.865,229.448,242.156,248.39,233.631,198.226,167.448,116.474,63.0,59.0,61.0,60.0,63.0,61.0,64.0,63.0,59.0,53.0,56.0,52.0,20.2,14.7,17.808,17.1,7.297,12.527,14.093,14.067,30.004,33.4,34.7,33.473,18.325,19.806,16.644,18.149,-7.794,-10.094,-9.994,-11.445,138.0,133.266,147.039,143.0,266.961,274.526,270.0,268.331
384376,2011,0,2011.043,2011.217,2013.0,538.429,,,,,,,79.015,25.451,0,392.062,151.603,189.661,90.922,78.239,41.958,37.896,53.218,60.369,-5.145,4.03,2.611,3.861,16.332,15.475,22.579,27.524,997.222,978.222,723.097,818.3,173.661,161.4,73.239,103.661,142.661,136.661,56.422,89.661,1923.623,1923.649,1573.383,1653.883,6.0,5.0,5.0,4.0,1028.497,877.939,1160.017,1164.497,911.6,786.6,999.475,832.897,4744.191,4528.008,5148.691,5125.894,130.839,142.647,230.6,165.6,684.161,736.161,647.864,653.161,134.0,128.0,114.239,121.0,956.131,929.053,1007.459,1096.834,5.392,5.924,4.0,4.124,414.339,556.839,450.656,500.417,169.0,158.922,146.922,135.0,0.0,1.0,0.0,1.0,269.178,208.417,321.678,385.178,0.0,0.0,0.0,0.0,152.761,185.839,240.839,240.042,258.578,330.839,287.761,317.761,157.875,196.953,245.578,256.839,63.0,63.0,60.0,59.0,62.0,64.0,64.0,64.0,60.078,62.0,51.0,56.0,-9999.0,14.4,11.8,2.8,-9999.0,9.528,11.628,10.928,32.9,29.5,31.8,28.648,18.1,17.9,16.1,17.2,-9.976,-8.476,-10.908,-9.108,139.078,141.0,148.886,142.0,274.0,268.422,263.0,263.0
384379,2011,0,2011.13,2011.217,2012.609,697.537,,,,,,,100.524,23.513,0,402.71,149.807,188.131,88.871,77.725,42.536,38.42,53.742,60.928,-5.028,4.129,2.692,3.95,16.436,15.586,22.716,27.663,994.183,975.484,720.896,816.101,173.007,160.807,72.963,103.164,142.045,136.045,56.082,89.044,1919.191,1918.436,1569.784,1650.109,6.0,5.0,5.0,4.0,1031.899,880.186,1163.698,1167.817,913.03,787.705,1001.03,834.112,4752.8,4535.882,5156.919,5134.244,131.156,143.074,231.193,166.074,682.925,734.807,646.925,651.925,134.0,128.0,114.082,121.0,960.36,932.441,1011.647,1101.278,5.308,5.908,3.988,4.108,415.955,558.367,451.955,501.955,168.881,158.082,146.881,135.082,0.0,1.0,0.0,1.0,272.029,210.367,324.524,388.029,0.0,0.0,0.0,0.0,154.037,187.156,242.156,241.955,259.037,331.836,288.156,318.33,159.037,198.33,246.955,258.536,63.0,63.0,60.0,59.0,62.0,64.119,64.0,64.0,60.918,62.0,51.0,56.0,-9999.0,14.45,11.8,2.9,-9999.0,9.612,11.712,11.012,32.912,29.5,31.8,28.671,18.1,17.9,16.1,17.188,-9.992,-8.492,-10.992,-9.192,139.119,141.0,148.918,142.0,273.881,268.082,263.0,263.0
