year,magnitude,age,deciduous,conifers,protected,elevation,precipitation,temperature,precipitation_lag1,temperature_lag1,precipitation_lag2,temperature_lag2,precipitation_lag3,temperature_lag3,cmi,rh,cmi_lag1,rh_lag1,cmi_lag2,rh_lag2,cmi_lag3,rh_lag3
2004,-1172, 56.28,27.60,68.90,0,386, 817,3.20, 977,3.19, 838,4.20, 861,5.00,32.5,58.0,48.2,58.0,33.4,59.0,31.3,59.0
2015, -538, 58.02,59.58,40.41,0,345, 834,4.16, 994,3.26,1051,3.90, 884,5.80,27.2,56.0,50.3,59.0,52.9,59.3,29.4,60.0
2006,-2123, 75.58,83.55,16.39,0,386,1076,5.34, 906,4.71, 928,3.45,1058,3.45,57.5,63.9,35.5,59.0,46.3,61.0,58.4,60.5
2007,  338, 51.30,68.63,31.05,0,338, 857,4.46,1002,5.59, 788,4.93, 789,3.80,28.3,58.0,46.6,61.1,19.2,57.0,27.9,59.0
2012,  445, 67.97,68.34,31.58,0,435,1007,6.20,1085,5.29,1057,5.78,1098,3.99,43.9,62.0,55.2,63.0,52.5,63.3,63.7,61.0
2010,-1666, 78.72,78.32,21.53,0,480, 994,5.20,1008,3.30,1188,3.47, 965,3.89,47.4,63.0,55.9,60.0,72.1,59.0,43.1,59.0
2018,  364, 85.37,78.98,20.99,0,483,1141,4.51,1330,4.54,1003,5.11, 909,4.29,62.2,62.0,84.2,62.0,44.9,59.0,37.4,59.0
2015, -729, 72.82,84.75,15.20,0,423, 918,4.76,1107,3.69,1153,4.54, 929,6.46,37.4,59.0,63.2,62.0,64.3,62.0,35.2,62.0
2013, -529, 62.24,33.75,65.66,0,275,1013,4.50, 843,6.32, 943,5.50, 882,6.20,47.6,60.0,23.3,60.0,38.5,61.7,30.9,62.0
2008,-1330, 74.20,49.91,49.28,0,276, 993,4.11, 848,4.45, 989,5.55, 782,4.91,47.6,57.0,26.8,57.0,44.6,60.0,17.9,56.0
2013, -781, 77.76,79.14,20.85,0,453,1159,3.34, 973,5.34,1003,4.47, 962,5.14,66.0,60.0,41.5,60.9,47.7,61.0,43.8,63.0
2021,-1015, 80.02,40.56,59.42,0,365, 800,5.60, 925,4.77, 951,2.94, 894,4.01,22.6,57.3,40.4,57.9,45.0,57.0,34.9,59.0
2013,  697, 74.70,59.61,40.05,0,432,1117,3.75, 918,5.69, 986,4.84, 960,5.39,61.1,60.0,34.6,61.0,45.7,61.9,42.2,62.0
2018, 1668, 64.34,64.02,35.69,0,322,1135,5.48,1348,5.48, 970,6.08, 882,5.28,58.7,62.0,83.1,63.0,38.2,60.0,31.2,59.0
2008,-1449, 74.46,57.99,40.28,0,444,1136,3.60, 895,3.98,1046,5.00, 853,4.32,65.5,58.0,34.6,58.0,53.5,61.0,28.7,57.0
2019,-1061, 75.06,55.39,44.61,0,409,1041,2.90, 955,4.05,1159,4.12, 948,4.70,54.5,57.0,41.7,59.0,65.1,60.0,38.6,57.0
2020,  834, 50.45,24.37,73.35,0,253, 930,5.50, 975,3.57, 904,4.70,1099,4.80,37.7,58.0,45.0,57.0,33.7,59.0,56.1,59.0
2017, -661, 75.38,79.16,20.84,0,395,1354,5.00, 992,5.58, 894,4.80,1027,3.86,84.7,62.4,41.7,59.2,33.7,59.0,54.2,61.0
2009,  536, 72.64,77.87,22.06,0,373, 934,3.82,1018,4.00, 869,4.30,1017,5.40,44.9,59.9,51.2,58.0,30.1,58.0,48.7,62.0
2005, -956, 68.24,83.51,16.43,0,480, 861,4.48, 907,3.42,1028,3.30, 901,4.51,30.1,57.2,42.8,59.7,54.8,59.0,40.8,61.0
2015, -510, 76.12,60.89,36.95,0,377, 942,5.06,1189,3.99,1223,4.82, 969,6.79,39.3,60.0,70.8,62.0,70.2,62.0,38.3,62.0
2021,  970, 80.56,68.24,31.43,0,284, 759,6.00, 898,5.12, 922,3.25, 877,4.35,16.8,57.0,35.6,57.0,40.4,56.0,31.8,58.0
2021, 1013, 90.35,81.23,18.77,0,461,1055,5.99,1171,5.39,1257,3.30,1107,4.49,50.8,61.0,65.9,61.0,77.8,59.0,58.4,61.3
2012,  331, 68.28,60.06,37.92,0,372, 861,6.00, 983,5.20, 906,5.90, 929,3.85,26.5,61.0,44.0,62.0,34.8,63.0,44.4,60.0
2011, -502, 63.90,69.62,30.37,0,374, 973,4.63, 918,5.33, 938,3.33,1073,3.49,43.3,60.0,37.4,61.7,46.4,58.0,57.9,57.0
2010,  473, 65.90,24.67,73.16,0,282, 875,5.61, 890,3.60,1010,3.75, 868,4.10,31.3,61.0,39.9,57.0,49.8,56.0,29.6,56.0
2006,-1839, 36.24,33.48,65.11,1,183, 974,5.80, 768,5.20, 759,4.00, 917,4.01,41.8,60.0,15.3,56.0,23.3,58.0,38.8,58.0
2008, -645, 66.40,49.57,50.07,0,390,1129,3.62, 933,4.03,1051,4.97, 864,4.37,64.5,58.0,38.3,58.0,53.5,61.0,29.5,57.0
2018, 1611, 83.26,81.27,18.60,0,482,1152,4.60,1344,4.60,1004,5.20, 913,4.32,63.2,62.0,85.6,62.0,44.9,59.0,37.7,59.0
2013, -703, 65.04,51.52,44.59,0,283,1072,4.03, 903,6.00, 951,5.11, 903,5.80,54.0,59.0,30.5,59.0,39.3,60.0,33.9,61.0
2017, 1992, 15.83,67.01,32.14,0,321,1338,5.42, 967,6.01, 881,5.21,1007,4.30,82.1,63.0,37.9,60.0,31.2,59.0,51.2,61.8
2010,  808, 83.80,94.06, 4.87,0,287, 887,6.47, 913,4.39, 995,4.51, 848,4.81,30.7,63.0,41.1,60.0,47.0,58.2,26.0,58.0
2016, -906, 77.76,80.50,19.50,0,486,1000,5.22, 917,4.34,1089,3.32,1138,4.14,44.6,59.4,38.3,59.0,62.3,61.0,63.9,62.0
2011,  620, 59.00,31.86,66.38,0,314, 961,4.92, 904,5.62, 923,3.62,1049,3.76,41.2,60.0,34.8,61.0,43.9,58.0,54.5,57.0
2014, 1891, 76.80,80.90,18.84,0,529,1275,2.99,1289,3.77,1033,5.77,1101,4.80,82.1,62.0,79.9,62.0,48.4,62.9,58.5,63.0
2017,-1048, 29.28,60.52,39.48,0,341,1097,4.90, 937,5.50, 845,4.57,1200,3.40,60.4,63.0,39.3,61.0,31.1,59.0,74.1,63.0
2013, -499, 75.62,82.28,17.63,0,505,1098,3.79, 892,5.70, 992,4.80, 966,5.37,60.4,61.0,32.9,62.0,47.7,63.0,43.8,63.0
2017, -410, 79.66,91.36, 8.35,0,521,1285,4.35,1003,4.93, 910,4.10,1102,3.10,80.0,62.0,45.4,59.0,37.9,59.0,63.9,61.0
2013, -349,104.86,56.33,43.55,0,293, 987,4.61, 836,6.44, 956,5.62, 870,6.39,44.9,61.0,22.2,60.0,39.5,62.0,29.3,63.0
2019, -799, 85.70,53.15,46.84,0,311,1010,3.38, 934,4.53,1142,4.60, 927,5.15,49.4,57.0,37.8,59.3,61.6,59.8,34.5,57.1
2017, -845, 37.60,17.62,74.05,0,280,1111,4.70, 909,5.25, 818,4.42, 973,3.52,57.8,59.0,32.1,57.0,24.2,56.0,47.0,59.0
2019, -873, 28.42,41.88,57.88,0,389, 981,2.90, 911,3.93,1089,4.13, 925,4.70,48.7,57.0,37.2,59.0,57.7,59.0,36.4,57.0
2013, -777, 82.24,87.53,12.48,0,478,1172,3.31, 982,5.31,1014,4.41, 974,5.08,67.7,60.0,42.8,61.0,49.2,61.0,45.5,63.0
2013, -818, 80.30,90.35, 9.38,1,468,1194,3.55, 993,5.56,1020,4.66, 988,5.30,69.8,61.0,43.7,61.5,49.6,62.0,46.7,63.4
2006,-1833, 72.28,85.40,14.30,0,432,1104,5.50, 958,4.86, 989,3.76,1144,3.66,59.2,63.0,39.5,59.0,50.9,61.0,66.3,60.0
2013, -679, 84.50,81.01,18.71,0,449,1202,3.62, 996,5.67,1025,4.77, 996,5.37,70.5,61.2,44.0,62.0,49.9,62.0,47.4,63.9
2017, -740, 69.56,80.98,18.78,0,382,1268,5.32,1021,5.92, 935,4.93,1195,3.87,76.9,63.0,45.2,60.0,38.8,60.0,71.7,62.0
2010, 1623, 60.36,64.10,35.31,0,316, 883,5.57, 899,3.57,1014,3.70, 870,4.00,32.5,61.0,41.3,58.0,50.7,56.7,30.2,56.0
2014, -787, 73.90,89.80,10.20,0,381,1218,3.26,1192,3.90, 984,6.03,1012,5.10,76.1,62.1,70.0,63.0,43.5,63.0,48.6,63.0
2012, -395, 95.65,83.85,16.15,0,260, 856,6.20, 958,5.40, 861,6.20, 877,4.10,25.1,60.0,40.3,61.0,29.1,63.0,38.0,59.0
2006, -739, 68.52,85.56,14.18,1,488,1092,5.05, 926,4.40, 954,3.30,1102,3.20,58.6,62.0,36.6,57.0,47.7,59.0,62.3,59.0
2012, -849, 65.45,70.71,25.85,0,401, 842,6.30, 976,5.46, 925,6.10, 976,4.10,24.7,62.0,43.5,63.0,36.9,64.0,49.5,61.0
2012,  687, 80.72,86.65,13.34,0,393, 981,5.86,1004,4.93, 953,5.66, 983,3.72,43.4,62.9,48.1,63.0,43.7,65.0,54.0,62.0
2009,-1361, 75.90,83.51,16.03,0,424,1102,3.96,1288,4.13, 971,4.56,1094,5.46,63.6,60.5,80.5,60.0,41.6,59.1,57.7,62.0
2019,  367,121.90,88.67,11.24,0,287,1053,4.00, 977,5.20,1225,5.20, 954,5.70,51.9,58.0,41.0,61.0,69.1,62.0,35.8,59.0
2009, -344, 39.90,45.23,54.25,0,352, 967,3.90,1073,4.01, 847,4.40, 995,5.42,48.9,59.0,57.8,58.0,28.4,58.0,47.0,61.0
2009,  430, 55.00,30.89,68.33,0,294, 896,3.51,1020,3.70, 874,4.01,1009,5.01,40.8,57.0,51.1,56.0,30.4,56.0,47.4,59.0
2011,  439, 75.30,73.01,26.96,0,442,1008,5.04, 992,5.54,1056,3.65,1199,3.84,48.0,62.0,45.7,62.6,59.2,60.0,71.9,59.0
2014,  691, 76.26,76.61,23.37,0,237, 950,4.45, 983,5.05, 819,6.85, 947,6.05,43.1,61.0,43.4,61.0,19.0,61.0,37.2,63.0
2016, -503, 75.86,61.07,38.42,0,343, 922,4.97, 831,4.07,1046,3.11,1094,3.77,34.9,57.0,26.8,56.0,55.7,59.0,57.2,59.0
2021, 1085, 78.68,45.73,54.27,1,393, 865,5.70, 992,4.91,1052,3.00, 956,4.17,29.7,58.0,47.1,58.0,55.6,57.0,41.6,59.0
2020,-1686, 72.62,36.13,62.30,0,431,1013,4.80,1088,2.90, 974,4.10,1160,4.20,50.3,59.0,60.2,58.0,44.4,60.0,65.9,60.0
2005, -684, 50.55,59.47,39.86,0,334, 787,4.96, 788,3.83, 947,3.80, 789,4.81,19.0,57.0,27.7,59.0,43.6,59.0,26.8,60.0
2016,  323, 78.58,79.48,19.91,0,466, 997,5.33, 912,4.50,1060,3.51,1091,4.30,43.7,60.0,37.1,59.0,58.9,61.0,59.0,62.0
2014, -870, 83.54,85.54,14.41,0,484,1070,3.03,1120,3.80, 912,5.70, 992,4.80,60.4,61.0,62.3,61.0,34.8,61.9,47.3,62.0
2016, -694, 80.12,90.79, 9.22,0,445,1003,5.53, 922,4.63,1114,3.59,1160,4.40,44.2,60.0,38.3,59.2,64.3,62.0,65.4,62.0
2019,-1870, 42.10,46.14,52.34,0,292, 926,3.20, 879,4.30,1067,4.40, 899,4.90,40.9,56.0,32.0,58.0,53.5,58.0,31.8,56.0
2013, -568, 71.56,37.31,60.54,0,293,1026,3.83, 885,5.70, 957,4.89, 875,5.65,49.8,59.0,29.0,59.0,40.6,60.0,31.5,61.0
2013,-1060, 77.36,81.83,18.09,0,492,1103,3.83, 895,5.77, 986,4.88, 969,5.38,60.8,61.0,33.2,62.0,46.9,62.3,44.0,63.0
2013, -674, 75.19,80.54,19.45,0,408,1213,3.84, 999,5.97,1029,5.03, 986,5.72,72.6,63.0,45.6,63.0,50.9,63.0,47.5,65.0
2013,-1165, 54.94,91.79, 8.09,0,447,1066,4.40, 863,6.33, 985,5.40, 954,5.95,56.3,62.0,28.5,62.0,45.6,63.0,41.2,63.0
2011,  553, 14.58,65.15,34.76,0,318, 948,6.10, 917,6.70,1012,4.73,1100,4.90,39.2,63.0,34.6,64.0,51.8,61.0,58.7,60.0
2010,  559, 65.24,69.22,30.66,0,403, 923,5.27, 944,3.29,1100,3.40, 926,3.80,38.9,62.0,48.2,59.0,61.8,58.0,38.1,57.8
2013, -769, 81.44,76.56,23.16,0,446,1201,3.63, 994,5.66,1023,4.75, 991,5.39,70.6,61.7,44.0,62.0,49.9,62.0,47.1,64.0
2007,-1135, 51.62,76.80,22.86,0,407, 856,4.44,1013,5.58, 824,4.89, 867,3.85,29.7,58.6,49.3,62.0,24.6,58.0,37.3,59.9
2010, 1166, 92.66,11.64,77.58,0,226, 869,6.41, 894,4.40, 981,4.50, 829,4.83,28.7,62.0,38.7,59.0,45.2,58.0,23.6,57.0
2013,-1061, 80.38,60.40,39.27,1,438,1143,3.83, 936,5.74, 998,4.88, 978,5.43,63.7,60.4,36.6,61.0,47.0,62.0,44.3,62.0
2017, -453, 72.76,23.66,74.85,0,245,1092,4.81, 899,5.36, 810,4.53, 964,3.63,55.3,59.0,30.5,57.0,22.9,55.4,45.6,59.0
2019, -164, 79.26,92.84, 6.06,0,490,1273,3.30,1104,4.45,1257,4.54,1021,5.11,80.1,60.0,58.7,62.0,77.2,62.0,47.1,60.0
2005,-2622, 29.12,31.21,60.62,0,309, 821,4.50, 816,3.30, 963,3.30, 849,4.20,23.3,55.9,31.6,57.0,45.7,57.0,33.6,58.0
2018, -575, 83.55,71.44,28.49,0,446, 923,3.80,1103,4.00, 939,4.52, 846,3.68,39.5,59.0,60.2,60.0,38.8,58.0,30.5,56.0
2016, -431, 76.94,69.88,30.12,0,440, 971,4.72, 872,3.92,1010,3.02,1062,3.64,41.2,58.0,32.7,57.0,53.3,60.0,55.7,60.0
2018, -446, 68.79,28.24,61.11,0,245, 910,4.86,1117,4.91, 908,5.50, 817,4.69,34.2,60.0,58.0,60.0,31.5,57.0,23.6,56.0
2006, -624, 78.57,83.30,16.58,0,436,1102,5.47, 956,4.84, 988,3.73,1142,3.61,58.9,63.0,39.1,58.0,50.7,60.0,65.9,60.0
2007, -595, 71.52,85.01,14.87,0,464, 940,4.46,1084,5.41, 922,4.74, 974,3.69,39.0,59.0,57.3,62.0,35.6,58.0,49.1,60.0
2016, -704, 85.70,82.16,17.83,0,474, 997,5.30, 915,4.41,1087,3.40,1136,4.20,44.1,60.0,37.9,59.0,62.0,61.0,63.5,62.0
2009, -525, 23.92,37.64,61.34,0,348, 965,3.91,1071,4.02, 846,4.42, 994,5.46,48.7,59.0,57.5,58.0,28.2,58.0,46.8,61.0
2017,  638, 80.48,61.75,37.15,1,276,1184,4.94, 939,5.50, 840,4.70, 957,3.84,65.1,60.5,34.6,58.0,26.0,57.0,45.1,60.0
2020, -991, 80.72,61.77,38.22,0,419, 949,4.60, 985,2.76, 919,3.90,1107,4.00,43.5,58.0,49.2,57.0,38.2,59.0,59.9,59.0
2022,-1480, 80.18,41.04,56.59,0,244,  NA,  NA, 743,6.20, 883,5.34, 906,3.48,  NA,  NA,14.5,57.0,33.2,57.0,38.0,56.6
2012,  906, 75.20,87.33,12.50,0,431, 986,5.72,1010,4.81, 958,5.51, 990,3.59,44.5,63.0,49.1,63.0,44.8,65.0,55.4,63.0
2010, -909, 79.78,89.00,10.92,0,509,1006,5.45,1101,3.60,1236,3.75, 919,4.15,47.9,63.0,64.6,60.0,76.6,59.0,37.8,59.0
2016, -869, 71.96,62.10,37.76,0,413, 928,4.60, 837,3.74,1042,2.80,1096,3.43,36.8,57.0,28.8,56.0,56.2,59.0,58.5,59.0
2012, 1143, 76.96,98.04, 1.77,0,518,1031,5.80,1098,4.88,1074,5.38,1106,3.58,48.0,62.2,58.1,63.0,56.0,64.0,66.1,61.0
2016,  815, 72.80,40.83,59.03,0,376, 917,4.70, 829,3.81,1031,2.90,1084,3.50,35.2,57.0,27.3,55.0,54.7,59.0,56.9,59.0
2007,  859, 68.96,73.33,26.31,0,354, 846,4.39, 996,5.49, 802,4.84, 828,3.74,28.1,58.0,47.0,61.0,21.8,57.0,32.8,59.0
2016, -612, 80.66,87.42,12.58,0,399,1035,5.97, 951,4.97,1228,3.90,1247,4.70,46.8,61.0,40.6,60.0,75.1,62.0,72.8,62.0
2009, -771, 90.56,69.82,28.56,0,167, 856,4.48, 945,4.62, 832,4.90, 972,6.02,34.7,59.0,41.4,58.0,24.2,58.0,41.6,61.0
2009, -711, 62.44,35.38,64.50,0,317, 906,3.66,1011,3.78, 864,4.14,1004,5.17,41.8,58.0,50.2,57.0,29.4,57.0,47.1,60.0
2010, -866, 40.61,19.17,80.42,0,271, 881,5.88, 900,3.81,1010,3.98, 856,4.31,31.4,61.0,40.5,58.0,49.4,57.0,27.7,56.0
2010, -845, 13.54,55.31,44.68,0,411, 929,5.20, 950,3.20,1104,3.40, 928,3.73,39.5,62.0,48.8,59.0,62.3,58.0,38.3,57.0
2013, -542, 58.38,78.65,21.35,0,468,1106,4.20, 894,6.14, 996,5.21, 974,5.70,60.6,62.0,32.3,62.0,47.2,63.0,43.7,63.0
2009,  446, 69.04,19.55,78.44,0,262, 894,4.00, 991,4.13, 847,4.47, 986,5.55,39.6,58.0,47.2,57.0,26.6,57.0,44.1,60.0
2013, -406, 58.66,49.91,50.00,0,398,1077,3.60, 907,5.50, 976,4.70, 921,5.34,56.2,59.0,32.7,60.0,43.9,61.0,37.6,62.0
2005, -672, 62.31,72.17,27.84,0,355, 796,4.61, 795,3.50, 953,3.42, 808,4.50,20.9,56.0,29.3,58.0,45.0,58.0,29.5,59.0
2019, -639, 71.93,58.31,33.97,0,188,1086,4.70,1000,5.82,1235,5.80, 932,6.40,53.7,59.0,41.7,62.0,68.6,62.0,31.3,59.0
2018, -799, 65.48,70.34,29.66,0,315, 928,4.50,1140,4.59, 926,5.10, 832,4.30,37.1,59.0,61.3,60.0,34.4,57.0,26.3,56.0
2015, -794, 81.46,74.73,25.22,0,454, 906,4.53,1058,3.53,1092,4.32, 884,6.23,36.5,59.0,58.6,61.0,59.0,62.0,31.1,62.0
2014, -896, 26.49,62.22,37.09,0,403,1077,2.80,1115,3.40, 948,5.40, 985,4.50,60.0,59.0,60.7,60.0,37.9,60.0,45.0,60.0
2010,-1007, 75.02,78.69,21.32,1,483, 970,5.47,1059,3.55,1166,3.71, 885,4.08,43.9,63.0,60.2,60.0,69.2,59.0,34.3,59.0
2016, -531, 76.38,79.86,20.14,0,414, 972,5.27, 878,4.47,1017,3.49,1051,4.18,40.7,59.0,32.9,58.0,53.9,61.0,54.3,61.0
2013, -431, 68.23,48.81,51.03,0,343,1073,3.60, 918,5.51, 966,4.69, 898,5.40,55.3,59.0,33.5,59.0,42.1,60.0,35.0,61.0
2015, -475, 80.56,82.11,17.68,0,434, 862,4.05,1178,2.95,1186,3.63, 986,5.65,32.7,58.0,71.4,61.0,69.0,61.0,43.2,62.0
2012, -494, 62.36,66.04,33.93,0,304, 851,6.18, 953,5.30, 888,6.00, 912,4.00,24.8,60.0,40.1,61.0,32.1,62.0,41.9,59.0
2013, -762, 77.62,83.53,16.47,0,369,1152,3.79, 966,5.83, 987,4.93, 942,5.64,64.8,61.0,40.3,61.4,45.3,62.0,41.2,64.0
2010, -888, 68.85,61.57,38.14,0,429, 968,5.70,1062,3.80,1173,3.99, 879,4.39,42.6,63.0,59.5,60.0,68.9,59.0,32.5,58.1
2011,  505, 81.15,76.15,23.85,0,489, 995,5.00, 984,5.50,1087,3.61,1203,3.80,47.6,63.0,45.3,63.0,62.9,60.0,72.9,59.0
2017,-1058, 63.24,68.76,31.22,0,430,1114,3.94, 933,4.50, 843,3.64,1036,2.70,60.8,59.0,37.6,57.0,29.7,56.0,55.9,59.0
2015, -719, 76.90,76.53,23.28,1,496, 920,4.10,1166,3.07,1206,3.84, 975,5.80,38.8,59.0,70.2,61.0,70.8,61.0,41.4,62.0
2010, -998, 73.78,83.77,16.16,0,437, 962,5.57,1032,3.67,1152,3.80, 885,4.20,42.5,62.7,56.8,60.0,67.2,59.0,33.6,58.0
2009,  515, 66.02,82.33,17.57,0,302, 998,4.65,1084,4.85, 838,5.15, 995,6.35,50.1,60.0,56.5,59.0,25.4,59.0,44.8,62.0
2011,  560, 60.02,51.40,48.59,0,367, 969,5.00, 904,5.70, 927,3.70,1020,3.80,42.9,61.0,35.1,62.0,44.6,59.0,52.0,58.0
2015, -527, 79.34,76.32,23.56,0,367, 955,5.15,1221,4.09,1248,4.90, 979,6.90,40.3,60.0,73.7,62.0,72.3,62.0,38.9,62.0
2016, -608, 77.28,86.14,13.83,0,500,1015,5.11, 921,4.21,1116,3.21,1165,4.01,46.6,59.0,39.1,59.0,65.4,61.0,66.8,62.0
2007, -675, 55.24,77.84,21.92,0,441, 865,4.23,1025,5.37, 830,4.73, 874,3.63,31.4,58.0,51.2,62.0,26.1,58.0,38.7,60.0
2019,-1491, 77.98,52.29,47.69,0,401,1025,3.11, 949,4.24,1159,4.31, 942,4.84,52.3,57.6,40.7,60.0,64.8,60.0,37.6,58.0
2019, -883,108.71,56.16,21.02,0,349,1232,4.17,1126,5.30,1368,5.29, 995,5.88,71.9,60.0,57.6,62.0,85.0,63.0,40.9,60.0
2016, -669, 83.80,84.93,15.05,0,484,1003,5.21, 919,4.38,1091,3.31,1140,4.13,44.8,59.0,38.4,59.0,62.4,61.0,64.0,62.0
2021,  680, 69.10,72.35,27.46,0,434,1091,6.22,1206,5.70,1285,3.60,1138,4.80,54.0,61.0,68.6,61.0,80.1,59.0,61.2,62.0
2016, -726, 59.71,68.54,31.20,0,328, 985,6.09, 891,5.30,1018,4.39,1013,5.03,39.5,60.0,31.9,59.7,52.1,62.0,48.7,62.0
2019, -733, 82.84,85.48,14.17,0,471,1279,3.42,1090,4.53,1245,4.65,1033,5.26,81.3,61.0,58.0,63.0,76.5,63.0,49.1,60.2
2013,-1695, 80.34,75.41,24.52,1,463,1144,3.80, 934,5.70,1002,4.85, 984,5.40,64.3,61.0,36.8,61.0,47.8,62.0,45.2,62.0
2009,  863, 80.98,61.65,37.65,0,291, 963,4.51,1047,4.68, 829,4.98, 980,6.12,46.6,60.0,52.9,59.0,24.5,58.0,43.3,62.0
2013, -701, 71.84,83.97,15.69,0,497,1089,3.81, 884,5.72, 991,4.84, 966,5.40,59.4,61.0,31.8,62.0,47.4,63.0,43.7,63.0
2010, -489, 63.14,43.23,56.62,0,367, 909,5.70, 933,3.66,1031,3.80, 866,4.10,35.6,62.0,45.2,59.0,53.1,57.0,30.1,57.0
2013, -697, 80.48,76.99,23.00,0,375,1176,3.89, 978,5.99,1003,5.06, 959,5.76,68.0,62.2,42.5,62.6,47.5,62.9,43.7,65.0
2014,  844,101.04,35.84,63.44,0,185, 912,4.40, 959,4.96, 824,6.77, 944,5.97,39.2,61.0,40.9,61.0,19.8,60.0,37.1,62.0
2013, -368, 53.47,23.56,75.50,0,249,1004,4.24, 861,6.09, 952,5.26, 867,6.01,46.8,59.0,25.5,59.0,39.5,61.0,29.6,62.0
2011,  580, 68.94,66.13,33.81,0,425, 968,5.26, 953,5.80,1048,3.90,1148,4.04,43.8,63.0,41.0,63.0,58.0,60.0,66.3,59.0
2016, -560, 81.76,66.79,33.05,0,443, 981,5.05, 886,4.25,1032,3.35,1068,4.05,42.1,59.0,34.3,58.0,55.9,61.0,56.5,61.0
2014, 1796, 78.90,94.66, 5.25,0,527,1273,3.00,1290,3.75,1034,5.75,1100,4.85,82.0,62.0,80.0,62.0,48.6,62.5,58.4,63.0
2015, -718, 79.71,70.27,29.61,0,446, 899,4.30,1109,3.28,1156,4.03, 936,5.98,36.0,58.0,63.8,61.0,65.1,61.0,36.6,62.0
2008,-1206, 72.98,83.05,16.66,0,473,1304,3.96, 988,4.44,1103,5.32, 950,4.66,83.0,60.0,44.1,60.0,59.4,63.0,38.8,58.0
2004, 1855, 20.62,20.32,69.20,0,202, 757,4.31, 920,4.30, 766,5.30, 784,6.08,22.5,59.0,38.7,59.0,22.2,60.0,19.3,60.0
2010, -686, 96.00,24.61,75.25,0,244, 862,6.26, 878,4.22, 967,4.35, 844,4.65,28.6,63.0,37.6,59.0,44.2,58.0,26.0,57.0
2018, -621, 77.70,72.14,27.51,0,464,1051,4.30,1267,4.31, 977,4.90, 880,4.10,52.4,61.0,77.3,62.0,42.0,59.0,33.8,58.0
2010,-1558, 64.20,79.32,20.47,0,456, 983,5.77,1107,3.94,1238,4.12, 899,4.52,44.5,63.0,64.3,60.5,75.8,60.0,34.7,59.0
2010,-1649, 70.22,72.46,27.25,1,436, 953,5.19, 974,3.21,1141,3.39, 948,3.79,42.6,63.0,51.8,59.0,66.7,58.1,40.8,58.0
2010,-1190, 56.60,83.81,16.19,0,508, 989,5.50,1093,3.60,1209,3.74, 897,4.10,46.1,63.0,63.8,60.0,73.9,59.0,35.6,59.0
2013, -608, 81.68,92.08, 7.87,0,426,1281,4.23,1021,6.27,1091,5.33,1061,5.84,78.0,62.8,46.1,63.0,56.2,63.0,53.6,64.0
2010,  612, 77.20,89.70,10.15,0,449,1065,5.72,1083,3.92,1316,4.12,1032,4.61,54.4,64.0,63.5,62.0,84.9,62.0,49.5,61.0
2013, -581, 72.40,80.41,19.45,0,419,1062,4.22, 860,6.17, 964,5.27, 942,5.82,55.6,61.0,28.1,62.0,43.3,63.0,39.9,63.0
2016, -647, 80.16,63.83,35.37,0,408, 959,5.20, 867,4.25,1200,3.15,1198,3.81,41.2,60.0,33.3,58.0,73.7,62.0,70.0,62.0
2010,  718, 90.82,67.59,31.49,0,247, 875,6.56, 903,4.51, 985,4.64, 834,4.96,29.0,63.0,39.6,59.1,45.5,58.0,24.0,58.0
2013, -417, 74.22,64.84,35.08,0,451,1079,4.00, 877,5.90, 974,5.00, 951,5.55,57.8,61.0,30.6,61.1,45.0,62.0,41.5,63.0
2019,-2393, 17.00,28.20,67.82,0,283, 921,3.20, 875,4.30,1063,4.40, 896,5.00,40.2,56.0,31.5,58.0,53.0,58.0,31.4,56.0
2008, -413, 70.64,70.16,29.54,0,420,1075,3.83, 859,4.15,1012,5.25, 815,4.63,58.6,58.0,30.5,58.0,49.6,61.7,24.1,57.0
2015, -492, 70.18,75.40,24.01,0,426, 882,4.32,1029,3.40,1065,4.10, 864,6.00,33.7,58.0,55.4,61.0,55.9,61.0,28.8,61.0
2005,-1803, 31.86,38.15,60.52,0,316, 808,4.40, 795,3.10, 949,3.20, 828,4.06,21.9,55.0,29.7,57.0,44.1,57.0,31.7,58.0
2017, -826, 83.16,60.20,39.75,0,338,1168,4.57, 939,5.12, 840,4.29, 991,3.39,64.8,60.0,36.1,57.0,27.6,57.0,49.8,59.3
2007,  562, 56.83,63.28,36.71,0,391, 917,3.80,1044,4.73, 848,4.13, 844,2.90,36.8,57.0,52.9,60.0,27.9,56.0,36.5,58.0
2013, -471, 74.92,74.53,25.47,1,375,1181,3.91, 980,5.99,1006,5.09, 967,5.77,68.2,62.0,42.2,62.0,47.5,62.6,44.2,64.3
2012,-1045, 78.70,90.44, 9.25,0,527, 945,5.81,1028,4.91,1016,5.40,1115,3.54,38.7,62.0,51.4,63.0,49.3,63.0,66.4,60.3
2010,-1034,108.70,79.14,20.80,0,361, 920,6.27,1000,4.29,1085,4.44, 843,4.77,35.9,63.0,51.5,60.0,58.1,59.0,27.3,59.0
2013, -613, 66.49,88.78,10.95,0,441,1227,3.80,1005,5.82,1040,4.90,1021,5.50,72.9,62.0,44.7,62.0,51.3,62.0,49.8,64.0
2015, -664, 83.12,93.74, 6.25,0,484, 914,4.37,1066,3.39,1100,4.17, 891,6.09,37.7,59.0,59.8,61.0,60.1,62.0,32.1,62.0
