pix,year,brk,brkdate25,brkdate,brkdate95,magnitude,no_brk,fire_year,harv_year,insc_year,hansen_year,canlad_year,for_age,for_con,for_pro,elev,cmd,cmd_lag1,cmd_lag2,cmd_lag3,cmi,cmi_lag1,cmi_lag2,cmi_lag3,cmi_sm,cmi_sm_lag1,cmi_sm_lag2,cmi_sm_lag3,cmi_wt,cmi_wt_lag1,cmi_wt_lag2,cmi_wt_lag3,dd1040,dd1040_lag1,dd1040_lag2,dd1040_lag3,dd18,dd18_lag1,dd18_lag2,dd18_lag3,dd18_sm,dd18_sm_lag1,dd18_sm_lag2,dd18_sm_lag3,dd5,dd5_lag1,dd5_lag2,dd5_lag3,dd5_wt,dd5_wt_lag1,dd5_wt_lag2,dd5_wt_lag3,dd_0,dd_0_lag1,dd_0_lag2,dd_0_lag3,dd_0_wt,dd_0_wt_lag1,dd_0_wt_lag2,dd_0_wt_lag3,dd_18,dd_18_lag1,dd_18_lag2,dd_18_lag3,dd_18_sm,dd_18_sm_lag1,dd_18_sm_lag2,dd_18_sm_lag3,eref,eref_lag1,eref_lag2,eref_lag3,ffp,ffp_lag1,ffp_lag2,ffp_lag3,map,map_lag1,map_lag2,map_lag3,mat,mat_lag1,mat_lag2,mat_lag3,msp,msp_lag1,msp_lag2,msp_lag3,nffd,nffd_lag1,nffd_lag2,nffd_lag3,nffd_wt,nffd_wt_lag1,nffd_wt_lag2,nffd_wt_lag3,pas,pas_lag1,pas_lag2,pas_lag3,pas_sm,pas_sm_lag1,pas_sm_lag2,pas_sm_lag3,pas_wt,pas_wt_lag1,pas_wt_lag2,pas_wt_lag3,ppt_sm,ppt_sm_lag1,ppt_sm_lag2,ppt_sm_lag3,ppt_wt,ppt_wt_lag1,ppt_wt_lag2,ppt_wt_lag3,rh,rh_lag1,rh_lag2,rh_lag3,rh_sm,rh_sm_lag1,rh_sm_lag2,rh_sm_lag3,rh_wt,rh_wt_lag1,rh_wt_lag2,rh_wt_lag3,rad_sm,rad_sm_lag1,rad_sm_lag2,rad_sm_lag3,rad_wt,rad_wt_lag1,rad_wt_lag2,rad_wt_lag3,td,td_lag1,td_lag2,td_lag3,tave_sm,tave_sm_lag1,tave_sm_lag2,tave_sm_lag3,tave_wt,tave_wt_lag1,tave_wt_lag2,tave_wt_lag3,bffp,bffp_lag1,bffp_lag2,bffp_lag3,effp,effp_lag1,effp_lag2,effp_lag3
279069,2008,0,2008.522,2008.565,2008.696,2640.156,,,,,,,100.059,14.284,0,439.446,21.01,149.47,155.606,231.42,84.615,49.253,59.695,40.268,9.907,0.643,-3.379,-9.086,36.426,23.428,30.635,22.806,827.398,940.263,906.365,1049.719,110.508,128.862,145.862,213.028,96.417,101.508,127.508,185.148,1656.171,1868.027,1787.343,1948.604,4.389,10.0,6.167,5.0,1158.234,1190.413,851.353,1218.312,818.663,794.82,791.62,958.776,5125.578,4950.01,4672.01,4975.096,158.14,145.14,143.781,80.091,626.146,667.263,665.276,698.909,124.167,139.167,124.389,139.508,1314.572,1030.702,1102.037,958.091,4.151,4.651,5.452,4.843,581.247,422.523,433.482,386.638,138.843,177.389,157.0,158.432,1.0,1.0,1.0,0.0,430.659,259.982,358.492,330.093,0.0,0.0,0.0,0.0,284.442,161.399,279.479,249.0,367.06,303.323,262.401,235.481,312.0,213.011,312.957,254.611,62.0,61.0,63.844,59.0,66.0,62.0,63.0,62.0,59.0,59.844,59.0,52.0,4.4,25.4,22.6,17.4,11.5,10.2,8.6,12.765,29.1,31.1,30.9,33.0,17.343,17.543,17.817,19.097,-8.949,-8.561,-8.557,-10.549,140.0,138.833,140.957,133.998,264.13,278.002,265.119,274.0
279070,2008,0,2008.522,2008.565,2008.696,2593.871,,,,,,,98.001,15.714,0,448.107,20.272,148.181,153.611,230.431,84.912,49.527,60.004,40.538,10.044,0.782,-3.241,-8.974,36.421,23.421,30.639,22.808,821.858,933.288,900.428,1043.14,108.713,126.752,143.386,209.717,94.664,99.868,125.713,182.524,1648.0,1859.518,1779.047,1940.096,4.156,10.0,6.06,5.0,1164.337,1197.121,857.192,1224.347,822.456,799.089,795.359,962.515,5140.173,4964.329,4685.963,4988.611,160.643,147.277,146.037,81.502,625.586,666.625,664.625,697.681,124.06,139.06,124.06,139.166,1316.181,1032.192,1103.868,959.348,4.117,4.617,5.417,4.809,582.562,423.562,434.658,387.718,138.212,177.156,156.634,157.694,1.0,1.0,1.0,0.0,432.414,262.554,360.287,331.502,0.0,0.0,0.0,0.0,284.785,161.785,279.834,249.0,368.295,304.295,263.334,235.93,312.0,213.0,313.0,254.785,62.0,61.0,63.689,59.0,66.0,62.0,63.0,62.0,59.0,59.689,59.0,52.0,4.4,25.4,22.6,17.4,11.5,10.2,8.6,12.799,29.1,31.1,30.9,33.0,17.306,17.506,17.769,19.027,-8.983,-8.631,-8.594,-10.583,140.0,138.94,141.0,134.0,264.01,278.0,265.01,274.0
225131,2006,0,2006.391,2006.87,2006.913,1082.811,,,,,,,80.603,24.854,0,315.735,150.054,281.043,198.88,130.927,45.68,18.25,27.68,43.341,-2.271,-14.822,-5.734,-4.411,20.19,15.135,17.794,14.184,976.273,1146.243,849.243,971.273,174.556,267.464,115.214,169.026,154.188,231.425,82.124,140.238,1881.693,2065.461,1753.643,1837.351,6.0,5.0,6.302,5.0,831.523,1210.033,1288.417,1352.893,790.399,1013.364,993.101,1111.208,4567.086,4890.231,5148.092,5216.419,119.932,59.416,202.666,118.458,698.398,736.634,675.634,682.634,127.49,141.12,120.49,124.49,1001.529,788.21,795.276,951.786,5.849,5.212,4.102,4.012,517.396,346.39,376.486,488.446,157.302,156.17,153.49,153.206,1.0,0.0,0.0,0.0,240.276,227.366,220.018,209.396,0.0,0.0,0.0,0.0,193.39,166.976,150.536,98.51,296.092,209.864,223.536,267.486,216.88,169.648,159.212,100.698,62.0,58.0,59.0,59.0,61.0,60.0,62.0,61.0,58.0,51.0,56.0,51.0,20.895,14.579,17.295,16.8,5.9,11.295,12.5,12.653,30.905,34.6,35.7,34.3,18.349,19.812,16.712,18.212,-8.588,-11.086,-10.751,-12.246,138.56,133.182,148.698,143.698,266.05,274.206,269.206,268.05
177640,2005,0,2005.304,2005.348,2005.435,1055.992,,,,,,,86.694,53.594,0,415.134,261.1,181.118,112.171,182.019,25.994,34.384,49.973,35.621,-12.071,-3.253,-3.19,-7.268,17.352,18.559,15.131,15.66,996.318,702.043,828.216,852.257,187.952,76.096,111.89,121.89,161.172,49.801,89.881,100.94,1876.232,1563.938,1658.959,1622.959,4.0,5.0,4.0,7.0,1336.186,1437.886,1499.816,1118.117,1093.125,1091.789,1204.782,640.835,5173.958,5483.086,5518.927,5178.127,94.119,270.811,172.079,172.043,699.904,637.873,646.924,654.924,130.993,111.777,116.993,114.993,830.956,829.958,989.917,854.883,4.229,3.078,3.029,4.078,359.854,387.951,493.86,389.944,142.777,143.777,148.301,129.993,0.0,0.0,0.0,1.0,269.059,271.987,270.781,258.764,0.0,1.0,0.0,0.0,188.66,155.175,126.177,145.951,220.177,234.701,266.175,239.183,190.175,159.175,127.701,178.862,56.0,58.0,58.0,59.0,59.0,61.007,61.0,59.0,47.216,52.679,48.0,58.0,15.4,18.2,17.5,24.3,12.372,13.495,13.269,4.723,34.199,35.607,34.1,27.8,18.698,15.578,17.102,17.229,-12.068,-11.901,-13.322,-6.722,139.007,154.223,149.0,149.0,270.0,266.0,265.784,264.0
42145,2006,0,2006.304,2006.913,2006.957,854.599,,,,,,,72.277,20.455,0,190.912,167.766,297.167,217.039,121.518,42.381,15.088,22.687,39.995,-3.197,-16.336,-5.888,-3.588,19.458,14.104,15.751,12.628,1038.657,1203.448,898.766,1037.657,199.248,293.734,132.248,195.518,174.248,254.248,97.248,162.248,1962.905,2149.175,1815.905,1918.014,5.0,4.0,6.0,4.0,843.343,1214.234,1304.343,1356.552,808.961,1040.591,1005.591,1125.591,4512.625,4824.786,5114.168,5155.417,104.642,51.0,182.752,102.839,704.663,741.161,680.161,690.358,130.0,147.0,123.0,127.0,977.591,764.048,751.642,928.482,6.1,5.479,4.216,4.3,501.839,339.839,379.839,482.642,159.0,168.0,157.0,155.0,1.0,0.0,0.0,0.0,225.752,208.839,197.642,184.752,0.0,0.0,0.0,0.0,184.0,151.0,139.752,83.0,290.0,195.642,225.0,278.209,204.0,153.752,147.0,85.0,62.0,58.0,59.0,59.0,61.0,60.0,62.0,61.0,57.0,50.0,55.0,51.0,22.3,17.3,18.4,17.4,5.7,11.0,12.1,12.2,31.7,35.2,36.2,34.7,18.716,20.2,17.1,18.6,-8.8,-11.4,-10.9,-12.4,137.0,130.0,147.752,143.0,267.567,277.0,271.0,270.0
308325,2003,0,2003.522,2003.565,2003.826,1543.812,,,,,,2003,75.622,17.783,0,378.84,132.851,199.781,275.274,67.366,46.261,30.906,23.845,39.379,-4.588,-6.101,-11.129,5.561,14.871,12.801,18.2,16.831,892.353,917.402,942.161,737.147,137.225,147.577,141.577,70.359,112.225,123.225,120.711,55.359,1745.535,1710.535,1859.042,1605.965,5.0,9.0,3.0,5.0,1375.456,981.456,945.327,1155.386,1121.175,567.189,1004.622,820.351,5310.351,4934.936,4676.351,5102.922,144.775,148.289,131.789,233.267,671.218,664.344,711.359,655.792,121.014,119.916,128.0,118.414,964.119,822.534,801.611,885.775,3.693,4.801,5.492,4.101,488.656,393.718,365.056,516.464,151.916,135.916,161.414,155.414,0.0,1.0,0.0,0.0,228.656,212.641,245.556,194.464,0.0,0.0,0.0,1.0,109.986,117.07,198.57,155.986,256.656,255.648,214.571,325.571,112.0,158.986,203.0,169.0,59.0,60.0,60.0,59.0,61.0,60.0,59.0,62.0,50.0,60.0,52.0,53.0,16.8,25.0,21.5,13.5,13.392,4.1,10.302,10.4,33.8,27.034,29.7,29.4,17.635,17.701,17.843,16.092,-12.357,-5.707,-11.099,-8.799,146.0,146.0,141.586,146.0,267.0,266.0,269.014,264.014
16349,2007,0,2007.609,2007.783,2007.826,990.427,,,,,,,93.426,54.929,0,220.452,185.539,173.218,295.16,213.0,25.658,43.056,16.481,23.995,-0.735,-3.104,-15.82,-5.311,14.936,20.609,14.808,15.818,977.635,974.53,1135.917,833.635,141.16,172.598,256.757,112.047,111.047,150.16,221.37,80.0,1915.964,1878.964,2064.795,1730.748,7.0,5.0,4.0,5.0,1283.624,908.302,1278.302,1372.624,869.414,856.414,1083.414,1049.84,5013.619,4656.935,4952.45,5263.935,133.953,124.571,63.402,209.84,710.0,704.0,739.16,677.16,134.0,125.539,141.0,118.0,840.402,978.953,772.84,757.953,4.5,5.6,5.0,3.8,418.0,487.0,341.0,382.953,171.0,157.0,160.0,151.0,0.0,1.0,0.0,0.0,169.0,247.0,222.461,210.84,0.0,0.0,0.0,0.0,98.0,195.953,159.0,140.0,314.0,290.0,199.0,229.672,120.0,214.0,160.953,145.0,57.0,60.0,56.0,57.169,58.0,60.0,59.0,61.0,54.0,55.0,47.0,53.0,21.7,22.9,17.3,18.2,9.1,5.617,10.878,12.2,32.1,32.0,35.2,36.3,17.705,18.3,19.7,16.6,-9.5,-9.4,-11.9,-11.5,140.0,140.0,134.0,151.0,274.0,266.0,275.0,269.0
43176,2007,0,2007.565,2007.913,2007.957,675.644,,,,,,,60.479,38.872,0,166.862,190.897,172.89,300.039,221.139,23.792,41.309,14.161,21.773,-1.407,-3.549,-16.637,-6.194,14.68,19.284,13.99,15.648,1056.312,1054.603,1220.312,915.426,171.631,206.46,302.861,138.233,137.233,180.631,262.029,101.628,2011.054,1984.944,2171.702,1837.424,8.0,5.0,4.0,6.0,1203.574,828.975,1198.52,1288.406,812.147,799.139,1030.327,996.139,4849.387,4476.981,4791.971,5077.153,109.599,99.946,48.892,176.549,714.108,707.401,744.385,683.05,139.832,131.0,147.52,124.0,830.549,970.549,758.549,745.782,5.051,6.189,5.589,4.352,414.95,498.95,337.489,376.95,176.89,159.52,169.511,157.52,0.0,1.0,0.0,0.0,147.599,220.599,205.59,192.258,0.0,0.0,0.0,0.0,85.168,181.48,150.11,138.11,309.48,288.168,194.11,223.11,113.48,203.0,152.168,146.0,58.0,62.0,58.0,59.0,59.0,61.0,60.0,62.0,57.0,57.0,50.0,55.0,21.91,22.307,17.296,18.39,9.388,5.583,11.0,12.011,31.8,31.7,35.2,36.2,18.289,18.852,20.289,17.189,-8.811,-8.678,-11.249,-10.778,137.0,137.0,129.168,147.0,276.0,268.0,277.0,271.0
186995,2005,0,2004.957,2005.087,2005.13,343.495,,,,,2005,2005,95.465,23.657,0,287.953,286.424,209.526,135.646,221.321,17.808,26.608,41.945,26.394,-14.744,-5.725,-4.948,-8.674,15.586,17.381,13.804,13.126,1109.975,812.171,937.171,952.345,244.837,102.817,152.575,163.508,211.102,71.517,125.276,136.276,2024.25,1708.25,1798.791,1753.492,4.197,6.0,5.0,9.0,1249.646,1332.217,1395.587,1014.02,1043.863,1023.966,1144.033,587.725,4958.184,5232.726,5287.725,4943.425,67.679,220.921,131.251,137.68,737.517,675.517,683.517,675.321,137.63,117.63,121.932,119.63,780.68,781.183,934.724,790.183,4.963,3.813,3.783,4.813,341.439,369.439,479.113,371.241,152.759,150.999,152.197,135.63,0.0,0.0,0.0,1.0,233.01,222.921,218.139,210.483,0.0,0.0,0.0,0.0,170.068,146.37,103.803,119.241,207.241,221.241,260.241,237.001,172.37,152.803,105.803,157.803,56.0,58.0,58.0,59.0,59.0,61.0,61.0,59.0,49.0,54.0,49.0,59.0,14.6,17.1,17.0,24.237,11.5,12.8,12.734,4.047,34.463,35.693,34.293,27.83,19.513,16.363,17.913,17.963,-11.437,-11.137,-12.637,-5.987,135.37,151.0,145.803,146.37,273.0,268.197,267.63,266.0
186995,2005,0,2005.522,2005.565,2005.739,2105.446,,,,,2005,2005,95.465,23.657,0,287.953,286.424,209.526,135.646,221.321,17.808,26.608,41.945,26.394,-14.744,-5.725,-4.948,-8.674,15.586,17.381,13.804,13.126,1109.975,812.171,937.171,952.345,244.837,102.817,152.575,163.508,211.102,71.517,125.276,136.276,2024.25,1708.25,1798.791,1753.492,4.197,6.0,5.0,9.0,1249.646,1332.217,1395.587,1014.02,1043.863,1023.966,1144.033,587.725,4958.184,5232.726,5287.725,4943.425,67.679,220.921,131.251,137.68,737.517,675.517,683.517,675.321,137.63,117.63,121.932,119.63,780.68,781.183,934.724,790.183,4.963,3.813,3.783,4.813,341.439,369.439,479.113,371.241,152.759,150.999,152.197,135.63,0.0,0.0,0.0,1.0,233.01,222.921,218.139,210.483,0.0,0.0,0.0,0.0,170.068,146.37,103.803,119.241,207.241,221.241,260.241,237.001,172.37,152.803,105.803,157.803,56.0,58.0,58.0,59.0,59.0,61.0,61.0,59.0,49.0,54.0,49.0,59.0,14.6,17.1,17.0,24.237,11.5,12.8,12.734,4.047,34.463,35.693,34.293,27.83,19.513,16.363,17.913,17.963,-11.437,-11.137,-12.637,-5.987,135.37,151.0,145.803,146.37,273.0,268.197,267.63,266.0
163234,2005,0,2005.565,2005.609,2005.739,1360.277,,,,,2005,2005,81.552,61.647,0,416.521,259.957,179.032,111.249,178.967,26.791,35.141,50.671,36.658,-12.061,-3.084,-3.123,-7.438,17.556,18.655,15.257,16.061,997.975,702.929,829.896,854.064,189.271,76.086,113.141,123.063,163.101,50.095,91.133,102.224,1876.126,1562.995,1659.47,1623.074,4.0,5.0,4.0,7.0,1339.22,1442.794,1503.177,1124.116,1095.791,1094.78,1206.923,643.995,5179.188,5491.117,5523.307,5187.726,92.798,268.228,169.82,169.269,700.011,637.071,647.015,655.011,130.996,111.598,116.996,114.996,838.787,836.763,997.289,864.787,4.2,3.06,3.0,4.021,361.921,391.916,494.989,392.859,142.0,142.209,147.598,129.0,0.0,0.0,0.0,1.0,272.779,274.918,274.968,264.357,0.0,1.0,0.0,0.0,190.849,155.919,128.068,149.914,220.837,236.835,267.795,238.004,192.098,159.932,129.835,182.098,56.0,58.0,58.0,59.0,59.0,61.0,61.0,59.0,48.0,53.0,48.0,58.0,15.508,18.283,17.608,24.4,12.579,13.679,13.407,4.9,34.2,35.693,34.2,27.9,18.716,15.593,17.117,17.292,-12.1,-11.908,-13.384,-6.8,139.0,154.791,149.0,149.0,270.0,266.0,265.598,264.0
21290,2007,0,2007.0,2007.043,2007.087,456.757,,,,,2007,2007,72.078,32.687,0,403.61,149.94,140.879,257.447,161.447,37.721,53.627,28.691,37.421,3.311,-0.739,-11.962,-1.299,17.358,24.792,17.178,17.968,847.14,836.652,989.652,689.079,99.386,120.386,184.214,73.94,76.386,103.879,157.814,48.447,1747.465,1691.465,1870.203,1538.465,6.0,4.0,4.0,5.0,1377.012,996.628,1366.674,1483.9,919.226,903.553,1118.226,1114.226,5250.374,4922.314,5212.148,5561.99,181.233,171.074,96.06,274.674,679.986,676.386,694.386,631.386,127.0,118.0,131.828,111.0,923.463,1048.674,852.674,851.247,3.745,4.7,4.1,2.845,444.954,482.6,367.553,417.388,160.0,154.0,144.828,139.0,0.0,1.0,0.0,0.0,233.074,319.614,274.674,275.509,0.0,0.0,0.0,1.0,127.388,235.06,187.06,152.06,339.0,298.0,219.06,254.0,148.388,252.553,189.06,155.553,57.0,60.553,56.0,58.0,59.0,60.0,59.0,61.0,55.0,55.06,48.0,53.0,21.7,23.6,16.36,18.322,9.6,6.3,12.1,13.4,31.845,31.794,34.494,35.994,16.894,17.294,18.645,15.5,-10.1,-10.0,-12.323,-12.195,144.0,144.0,139.0,155.0,271.046,262.0,271.0,266.0
21290,2007,0,2007.478,2007.522,2007.696,1868.082,,,,,2007,2007,72.078,32.687,0,403.61,149.94,140.879,257.447,161.447,37.721,53.627,28.691,37.421,3.311,-0.739,-11.962,-1.299,17.358,24.792,17.178,17.968,847.14,836.652,989.652,689.079,99.386,120.386,184.214,73.94,76.386,103.879,157.814,48.447,1747.465,1691.465,1870.203,1538.465,6.0,4.0,4.0,5.0,1377.012,996.628,1366.674,1483.9,919.226,903.553,1118.226,1114.226,5250.374,4922.314,5212.148,5561.99,181.233,171.074,96.06,274.674,679.986,676.386,694.386,631.386,127.0,118.0,131.828,111.0,923.463,1048.674,852.674,851.247,3.745,4.7,4.1,2.845,444.954,482.6,367.553,417.388,160.0,154.0,144.828,139.0,0.0,1.0,0.0,0.0,233.074,319.614,274.674,275.509,0.0,0.0,0.0,1.0,127.388,235.06,187.06,152.06,339.0,298.0,219.06,254.0,148.388,252.553,189.06,155.553,57.0,60.553,56.0,58.0,59.0,60.0,59.0,61.0,55.0,55.06,48.0,53.0,21.7,23.6,16.36,18.322,9.6,6.3,12.1,13.4,31.845,31.794,34.494,35.994,16.894,17.294,18.645,15.5,-10.1,-10.0,-12.323,-12.195,144.0,144.0,139.0,155.0,271.046,262.0,271.0,266.0
86221,2007,0,2006.87,2007.0,2007.043,2482.349,,,,,,,79.9,69.064,0,311.18,172.212,155.299,280.556,199.418,29.059,46.787,20.21,28.155,0.711,-1.645,-14.337,-4.471,15.595,21.504,15.619,16.847,915.951,914.518,1074.929,775.497,120.321,148.906,226.221,94.556,93.556,129.321,194.902,65.165,1836.53,1798.53,1980.115,1655.317,7.0,5.0,4.0,5.0,1327.733,940.578,1312.207,1405.207,887.828,873.465,1095.616,1069.399,5119.195,4763.236,5064.914,5373.697,154.403,143.359,75.335,235.341,700.409,694.409,714.409,651.494,130.041,122.062,136.0,115.0,861.701,1002.403,795.444,787.399,4.2,5.206,4.606,3.406,423.569,496.654,348.938,385.938,164.391,155.305,150.476,146.391,0.0,1.0,0.0,0.0,186.399,268.506,240.047,235.444,0.0,0.0,0.0,0.0,103.959,206.609,168.959,145.938,322.609,298.569,207.938,231.959,124.959,224.565,170.938,150.0,57.0,60.0,56.0,57.0,58.0,60.0,59.0,61.0,54.0,55.0,47.0,52.567,21.2,22.1,14.7,16.8,9.7,6.4,11.6,12.9,31.806,31.8,34.804,36.031,17.306,17.806,19.244,16.131,-9.7,-9.6,-12.094,-11.7,142.0,141.959,136.938,152.938,272.062,264.0,272.041,267.062
86221,2007,0,2007.435,2007.478,2007.565,791.068,,,,,,,79.9,69.064,0,311.18,172.212,155.299,280.556,199.418,29.059,46.787,20.21,28.155,0.711,-1.645,-14.337,-4.471,15.595,21.504,15.619,16.847,915.951,914.518,1074.929,775.497,120.321,148.906,226.221,94.556,93.556,129.321,194.902,65.165,1836.53,1798.53,1980.115,1655.317,7.0,5.0,4.0,5.0,1327.733,940.578,1312.207,1405.207,887.828,873.465,1095.616,1069.399,5119.195,4763.236,5064.914,5373.697,154.403,143.359,75.335,235.341,700.409,694.409,714.409,651.494,130.041,122.062,136.0,115.0,861.701,1002.403,795.444,787.399,4.2,5.206,4.606,3.406,423.569,496.654,348.938,385.938,164.391,155.305,150.476,146.391,0.0,1.0,0.0,0.0,186.399,268.506,240.047,235.444,0.0,0.0,0.0,0.0,103.959,206.609,168.959,145.938,322.609,298.569,207.938,231.959,124.959,224.565,170.938,150.0,57.0,60.0,56.0,57.0,58.0,60.0,59.0,61.0,54.0,55.0,47.0,52.567,21.2,22.1,14.7,16.8,9.7,6.4,11.6,12.9,31.806,31.8,34.804,36.031,17.306,17.806,19.244,16.131,-9.7,-9.6,-12.094,-11.7,142.0,141.959,136.938,152.938,272.062,264.0,272.041,267.062
381401,2006,0,2006.696,2006.739,2007.043,1535.529,,,2006,,2006,2006,77.1,17.25,0,438.711,150.192,247.435,135.382,123.729,51.491,25.819,38.51,50.319,-2.814,-11.612,-2.717,-3.8,21.741,16.42,19.533,16.094,928.358,1097.358,803.358,918.358,157.192,244.08,101.077,149.027,139.192,212.027,71.192,123.245,1819.256,1995.256,1696.552,1770.603,6.0,6.0,7.0,6.0,815.077,1196.077,1267.267,1344.256,773.512,983.459,978.512,1093.744,4601.011,4930.845,5173.653,5261.474,134.755,68.347,221.68,133.923,679.192,718.896,657.078,664.245,127.0,139.0,120.243,124.0,1037.773,838.73,882.13,1001.128,5.7,5.024,4.0,3.824,515.808,364.998,410.808,499.808,157.0,151.0,153.949,152.0,1.0,0.0,0.0,0.0,260.73,250.618,239.73,230.973,0.0,0.0,0.0,0.0,206.808,187.861,159.347,111.051,277.643,229.757,241.051,262.757,233.808,191.347,169.347,113.347,63.0,59.0,60.757,60.0,62.0,61.0,63.757,63.0,59.0,52.0,56.0,52.0,19.9,14.4,16.4,17.1,6.7,12.4,13.8,13.841,30.295,33.9,35.1,33.7,18.024,19.5,16.383,17.895,-8.376,-10.7,-10.576,-12.0,139.0,134.051,148.757,144.0,266.0,273.243,269.0,268.0
382428,2006,0,2006.696,2006.739,2007.043,1606.018,,,2006,,2006,2006,77.687,16.09,0,419.038,153.045,250.533,138.188,127.367,50.635,25.066,37.819,49.545,-3.078,-11.843,-2.916,-4.047,21.631,16.345,19.441,16.018,937.082,1106.082,812.453,927.31,160.098,247.933,103.252,152.245,141.533,215.526,72.481,126.452,1831.815,2007.815,1708.962,1782.557,6.0,6.0,7.0,6.0,804.858,1186.895,1257.434,1333.637,766.39,976.818,972.992,1087.935,4578.852,4909.845,5151.022,5239.932,131.753,66.806,218.267,131.467,682.188,721.898,659.898,667.394,127.2,139.2,121.0,124.0,1032.503,834.554,878.554,996.354,5.785,5.12,4.028,3.92,512.955,363.599,408.949,497.748,157.0,151.994,154.2,152.2,1.0,0.0,0.0,0.0,257.548,247.955,235.273,228.467,0.0,0.0,0.0,0.0,204.949,187.006,158.006,110.8,275.949,228.8,240.149,261.519,232.742,190.8,168.8,112.942,63.0,59.0,60.0,60.0,62.0,61.0,63.0,62.207,59.0,52.0,56.0,52.0,19.92,14.4,16.406,17.1,6.72,12.42,13.843,13.9,30.2,33.872,35.1,33.7,18.106,19.579,16.42,17.92,-8.28,-10.672,-10.48,-11.972,138.8,134.0,148.0,144.0,266.0,274.0,269.0,268.0
386417,2006,0,2006.087,2006.13,2006.174,1178.635,,,,,2006,2006,79.641,19.476,0,415.148,158.053,250.617,147.463,135.773,49.716,25.226,37.764,49.326,-2.09,-11.071,-2.286,-4.864,21.986,16.978,19.177,15.827,880.872,1040.637,749.984,863.509,133.932,209.823,84.162,125.652,116.525,181.059,55.881,102.289,1762.037,1930.163,1634.163,1709.036,6.0,5.0,7.0,5.237,840.245,1218.38,1289.882,1365.363,794.408,994.297,993.534,1111.297,4669.329,4992.489,5247.965,5328.329,154.473,82.339,249.941,157.068,680.645,720.288,656.645,664.288,123.237,134.643,116.517,120.237,1015.297,827.457,868.955,985.311,5.464,4.8,3.725,3.6,494.475,363.119,401.355,487.712,156.0,146.644,151.517,151.237,1.0,0.0,0.0,0.0,269.584,257.585,241.177,247.585,0.0,0.0,0.0,0.0,210.355,193.245,152.356,121.246,281.245,230.482,241.356,248.356,236.119,196.356,160.873,123.873,62.0,57.763,59.0,59.0,61.874,60.0,63.0,62.0,57.0,50.0,54.0,50.0,20.776,15.011,17.848,17.6,7.736,12.987,14.487,14.448,30.2,33.3,34.676,33.5,17.6,19.053,15.875,17.4,-8.6,-10.887,-10.736,-12.236,141.0,137.236,151.111,146.111,264.237,271.764,267.764,266.517
387449,2006,0,2006.565,2006.913,2006.957,1461.569,,,,,2006,2006,68.133,36.442,0,333.538,172.924,265.804,164.42,151.12,45.13,21.115,33.839,45.003,-3.446,-12.326,-3.426,-6.06,21.146,16.396,18.56,15.3,932.911,1095.016,804.82,916.016,153.077,236.833,97.405,145.077,133.819,204.833,66.714,118.819,1834.834,2003.436,1705.834,1776.729,7.0,6.0,7.0,6.0,795.194,1171.194,1235.104,1311.852,766.167,957.923,965.167,1080.468,4551.36,4880.164,5126.36,5211.36,136.181,70.286,226.272,138.727,692.12,732.12,668.12,675.804,125.699,137.699,119.105,122.699,984.37,802.076,843.76,955.062,5.811,5.17,4.111,3.991,480.88,352.636,389.985,474.286,157.0,150.91,154.0,152.91,1.0,0.0,0.0,0.0,249.181,241.88,216.076,230.313,0.0,0.0,0.0,0.0,199.985,185.985,145.895,115.895,272.985,223.985,234.895,241.895,227.985,189.895,155.895,118.895,62.0,57.0,59.0,59.0,61.0,60.0,63.0,61.895,57.0,50.0,54.0,50.0,20.489,14.709,17.589,17.3,7.199,12.474,13.989,13.974,30.3,33.3,34.7,33.511,17.97,19.411,16.27,17.791,-8.289,-10.509,-10.4,-11.889,140.0,135.895,150.0,145.0,265.91,273.0,269.0,267.91
45231,2007,0,2007.87,2007.913,2007.957,2808.045,,,,,2007,,37.317,17.26,0,184.961,187.836,169.702,298.165,218.028,24.461,42.036,14.78,22.408,-1.134,-3.291,-16.423,-5.991,14.754,19.389,14.069,15.738,1043.958,1043.537,1208.44,904.155,166.623,201.611,296.817,134.146,133.146,176.202,256.623,98.628,1995.831,1969.301,2155.875,1822.407,8.0,5.0,4.0,6.0,1214.889,838.845,1208.981,1298.981,819.076,805.547,1037.047,1002.547,4874.588,4502.027,4814.904,5102.544,112.798,103.14,50.658,180.81,712.342,705.627,742.313,680.848,139.0,130.421,146.865,123.421,834.81,975.513,762.675,749.748,4.952,6.092,5.492,4.252,417.152,501.249,339.061,378.658,175.865,159.0,168.421,156.865,0.0,1.0,0.0,0.0,150.719,223.798,208.14,195.854,0.0,0.0,0.0,0.0,86.522,182.714,151.079,139.426,311.061,289.714,195.426,224.426,114.0,203.714,153.135,146.579,58.0,62.0,58.0,59.0,59.0,61.0,60.0,62.0,57.0,57.0,50.0,55.0,21.948,22.3,17.3,18.4,9.4,5.686,11.0,12.099,31.8,31.7,35.2,36.2,18.192,18.752,20.192,17.092,-8.869,-8.758,-11.348,-10.858,137.0,137.0,130.0,147.135,276.0,267.865,276.865,270.865
